CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-14;252;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-17;78964.68;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-18;847553.5;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-19;19946.99;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-20;107616.49;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-21;1638217.03;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-24;766988.7892;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-24;2659908.9708;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-25;322249.4379;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-25;41337.5257;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-25;132019.3821;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-25;871917.0305;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-25;60026.2102;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-25;144436.6036;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-26;132778.32;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-27;164076.21;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-28;247748.29;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-10-31;1401.12;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-11-03;3109962.55;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-11-04;215792.67;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-11-07;1772550.86;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-08;1198998.78;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-09;67184.5;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-10;144782.23;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-11;174439.08;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-14;746952.1505;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-14;188898.2995;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-11-16;59136.38;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-16;259566.83;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-16;59136.38;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-17;665339.1;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-18;219186.25;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-21;155245.57;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;110436.1816;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;108793.8357;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;53028.5123;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;158860.2941;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;74350.6838;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;255.2744;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;79950.8279;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;20175.2294;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;133953.5229;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;165443.5562;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;249657.5555;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-22;1078980.6162;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-23;3188.85;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-23;29645.97;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-11-24;55531.74;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-24;9237.491;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-11-24;577392.2095;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-11-25;93707.167;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-11-25;44325.9717;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-11-25;136836.3694;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-11-25;10649.7919;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-11-28;4883.77;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-11-29;157743.37;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-11-30;499.96;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-11-30;32225.05;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-02;110994.21;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-05;100;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-05;26.53;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-05;100;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-07;19956.71;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-07;19956.71;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-07;40806.99;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-12;55997.29;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-13;77145.98;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-14;51749.22;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-15;89345.09;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-16;55081.57;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-19;31492.51;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;56164.2434;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;77337.7766;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;51852.1092;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;89478.4416;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;55136.4722;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;31508.0101;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;53449.5963;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;23384.1201;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;35477.6078;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;4922.724;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;125968.746;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;70641.231;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;16665.2831;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;175011.5623;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;151580.8116;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;55861.9296;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2022-12-20;94749.705;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-21;168587.01;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-23;46017.89;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-26;104237.94;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
35.652.204/0001-91;2023-06-01;2;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2022-12-27;411771.99;2021-03-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
